6648|329301|0|bgp
6648|215823|0|bgp
6648|48954|0|bgp
6648|215444|0|bgp
6648|329325|0|bgp
6648|207638|0|bgp
6648|198440|0|bgp
6648|58102|0|bgp
6648|40306|0|bgp
6648|329331|0|bgp
6648|64245|0|bgp
6648|36894|0|bgp
6648|51159|0|bgp
6648|6977|0|bgp
6648|60590|0|bgp
6648|205942|0|bgp
6648|59679|0|bgp
6648|328713|0|bgp
6648|50237|0|bgp
6648|205638|0|bgp
6648|45785|0|bgp
6648|265593|0|bgp
6648|56438|0|bgp
6648|213072|0|bgp
6648|61227|0|bgp
6648|199971|0|bgp
6648|327862|0|bgp
6648|203452|0|bgp
6648|37604|0|bgp
6648|44154|0|bgp
6648|139846|0|bgp
6648|210549|0|bgp
6648|29348|0|bgp
6648|197060|0|bgp
6648|398378|0|bgp
6648|60698|0|bgp
6648|15490|0|bgp
6648|329106|0|bgp
6648|197997|0|bgp
6648|57198|0|bgp
6648|205972|0|bgp
6648|329001|0|bgp
6648|150803|0|bgp
6648|213618|0|bgp
6648|32017|0|bgp
6648|204264|0|bgp
6648|141776|0|bgp
6648|16128|0|bgp
6648|48686|0|bgp
6648|201715|0|bgp
6648|203352|0|bgp
6648|36625|0|bgp
6648|139300|0|bgp
6648|59263|0|bgp
6648|206991|0|bgp
6648|34769|0|bgp
6648|49247|0|bgp
6648|211096|0|bgp
6648|56443|0|bgp
6648|37614|0|bgp
6648|212205|0|bgp
6648|200093|0|bgp
6648|42166|0|bgp
6648|204280|0|bgp
6648|202205|0|bgp
6648|50905|-1|bgp
6648|58812|0|bgp
6648|9891|0|bgp
6648|58940|0|bgp
6648|329518|0|bgp
6648|60492|0|bgp
6648|40680|0|bgp
6648|34806|0|bgp
6648|152880|0|bgp
6648|215481|0|bgp
6648|56525|0|bgp
6648|40096|0|bgp
6648|210036|0|bgp
6648|206060|0|bgp
6648|48611|0|bgp
6648|139720|0|bgp
6648|204021|0|bgp
6648|203604|0|bgp
6648|211360|0|bgp
6648|47894|0|bgp
6648|56798|0|bgp
6648|207388|0|bgp
6648|213038|0|bgp
6648|269984|0|bgp
6648|52049|0|bgp
6648|135983|0|bgp
6648|39724|0|bgp
6648|210744|0|bgp
6648|150541|0|bgp
6648|141523|0|bgp
6648|329539|0|bgp
6648|41079|0|bgp
6648|202209|0|bgp
6648|42186|0|bgp
6648|131923|0|bgp
6648|39027|0|bgp
6648|62680|0|bgp
6648|140486|0|bgp
6648|208248|0|bgp
6648|199048|0|bgp
6648|272429|0|bgp
6648|136788|0|bgp
6648|205934|0|bgp
6648|213613|-1|bgp
6648|134656|0|bgp
6648|52402|0|bgp
6648|140482|0|bgp
6648|52948|0|bgp
6648|136827|0|bgp
6648|202623|-1|bgp
6648|46861|0|bgp
6648|150662|0|bgp
6648|61595|0|bgp
6648|11971|0|bgp
6648|136856|0|bgp
6648|42576|0|bgp
6648|269301|0|bgp
6648|133792|0|bgp
6648|34590|0|bgp
6648|32458|0|bgp
6648|29353|0|bgp
6648|134165|-1|bgp
